x,y,width
0.64,0,0.1
0.644,0,0.1
0.648,0,0.1
0.652,0,0.1
0.656,0,0.1
0.66,0,0.1
0.664,0,0.1
0.668,0,0.1
0.672,0,0.1
0.676,0,0.1
0.68,0,0.1
0.684,0,0.1
0.688,0,0.1
0.692,0,0.1
0.696,0,0.1
0.7,0,0.1
0.704,0,0.1
0.708,0,0.1
0.712,0,0.1
0.716,0,0.1
0.72,0,0.1
0.724,0,0.1
0.728,0,0.1
0.732,0,0.1
0.736,0,0.1
0.74,0,0.1
0.744,0,0.1
0.748,0,0.1
0.752,0,0.1
0.756,0,0.1
0.76,0,0.1
0.764,0,0.1
0.768,0,0.1
0.772,0,0.1
0.776,0,0.1
0.78,0,0.1
0.784,0,0.1
0.788,0,0.1
0.792,0,0.1
0.796,0,0.1
0.8,0,0.1
0.804,0,0.1
0.808,0,0.1
0.812,0,0.1
0.816,0,0.1
0.82,0,0.1
0.824,0,0.1
0.828,0,0.1
0.832,0,0.1
0.836,0,0.1
0.84,0,0.1
0.844,0,0.1
0.848,0,0.1
0.852,0,0.1
0.856,0,0.1
0.86,0,0.1
0.864,0,0.1
0.868,0,0.1
0.872,0,0.1
0.876,0,0.1
0.88,0,0.1
0.884,0,0.1
0.888,0,0.1
0.892,0,0.1
0.896,0,0.1
0.9,0,0.1
0.904,0,0.1
0.908,0,0.1
0.912,0,0.1
0.916,0,0.1
0.92,0,0.1
0.924,0,0.1
0.928,0,0.1
0.932,0,0.1
0.936,0,0.1
0.94,0,0.1
0.944,0,0.1
0.948,0,0.1
0.952,0,0.1
0.956,0,0.1
0.96,0,0.1
0.964,0,0.1
0.968,0,0.1
0.972,0,0.1
0.976,0,0.1
0.98,0,0.1
0.984,0,0.1
0.988,0,0.1
0.992,0,0.1
0.996,0,0.1
1,0,0.1
1.004,0,0.1
1.008,0,0.1
1.012,0,0.1
1.016,0,0.1
1.02,0,0.1
1.024,0,0.1
1.028,0,0.1
1.032,0,0.1
1.036,0,0.1
1.04,0,0.1
1.044,0,0.1
1.048,0,0.1
1.052,0,0.1
1.056,0,0.1
1.06,0,0.1
1.064,0,0.1
1.068,0,0.1
1.072,0,0.1
1.076,0,0.1
1.08,0,0.1
1.084,0,0.1
1.088,0,0.1
1.092,0,0.1
1.096,0,0.1
1.1,0,0.1
1.104,0,0.1
1.108,0,0.1
1.112,0,0.1
1.116,0,0.1
1.12,0,0.1
1.124,0,0.1
1.128,0,0.1
1.132,0,0.1
1.136,0,0.1
1.14,0,0.1
1.144,0,0.1
1.148,0,0.1
1.152,0,0.1
1.156,0,0.1
1.16,0,0.1
1.164,0,0.1
1.168,0,0.1
1.172,0,0.1
1.176,0,0.1
1.18,0,0.1
1.184,0,0.1
1.188,0,0.1
1.192,0,0.1
1.196,0,0.1
1.2,0,0.1
1.204,0,0.1
1.208,0,0.1
1.212,0,0.1
1.216,0,0.1
1.22,0,0.1
1.224,0,0.1
1.228,0,0.1
1.232,0,0.1
1.236,0,0.1
1.24,0,0.1
1.244,0,0.1
1.248,0,0.1
1.252,0,0.1
1.256,0,0.1
1.26,0,0.1
1.264,0,0.1
1.268,0,0.1
1.272,0,0.1
1.276,0,0.1
1.28,0,0.1
1.284,0,0.1
1.288,0,0.1
1.292,0,0.1
1.296,0,0.1
1.3,0,0.1
1.304,0,0.1
1.308,0,0.1
1.312,0,0.1
1.316,0,0.1
1.32,0,0.1
1.324,0,0.1
1.328,0,0.1
1.332,0,0.1
1.336,0,0.1
1.34,0,0.1
1.344,0,0.1
1.348,0,0.1
1.352,0,0.1
1.356,0,0.1
1.36,0,0.1
1.364,0,0.1
1.368,0,0.1
1.372,0,0.1
1.376,0,0.1
1.38,0,0.1
1.384,0,0.1
1.388,0,0.1
1.392,0,0.1
1.396,0,0.1
1.4,0,0.1
1.404,0,0.1
1.408,0,0.1
1.412,0,0.1
1.416,0,0.1
1.42,0,0.1
1.424,0,0.1
1.428,0,0.1
1.432,0,0.1
1.436,0,0.1
1.44,0,0.1
1.444,0,0.1
1.448,0,0.1
1.452,0,0.1
1.456,0,0.1
1.46,0,0.1
1.464,0,0.1
1.468,0,0.1
1.472,0,0.1
1.476,0,0.1
1.48,0,0.1
1.484,0,0.1
1.488,0,0.1
1.492,0,0.1
1.496,0,0.1
1.5,0,0.1
1.504,0,0.1
1.508,0,0.1
1.512,0,0.1
1.516,0,0.1
1.52,0,0.1
1.524,0,0.1
1.528,0,0.1
1.532,0,0.1
1.536,0,0.1
1.54,0,0.1
1.544,0,0.1
1.548,0,0.1
1.552,0,0.1
1.556,0,0.1
1.56,0,0.1
1.564,0,0.1
1.568,0,0.1
1.572,0,0.1
1.576,0,0.1
1.58,0,0.1
1.584,0,0.1
1.588,0,0.1
1.592,0,0.1
1.596,0,0.1
1.6,0,0.1
1.604,0,0.1
1.608,0,0.1
1.612,0,0.1
1.616,0,0.1
1.62,0,0.1
1.624,0,0.1
1.628,0,0.1
1.632,0,0.1
1.636,0,0.1
1.64,0,0.1
1.644,0,0.1
1.648,0,0.1
1.652,0,0.1
1.656,0,0.1
1.66,0,0.1
1.664,0,0.1
1.668,0,0.1
1.672,0,0.1
1.676,0,0.1
1.68,0,0.1
1.684,0,0.1
1.688,0,0.1
1.692,0,0.1
1.696,0,0.1
1.7,0,0.1
1.704,0,0.1
1.708,0,0.1
1.712,0,0.1
1.716,0,0.1
1.72,0,0.1
1.724,0,0.1
1.728,0,0.1
1.732,0,0.1
1.736,0,0.1
1.74,0,0.1
1.744,0,0.1
1.748,0,0.1
1.752,0,0.1
1.756,0,0.1
1.76,0,0.1
1.764,0,0.1
1.768,0,0.1
1.772,0,0.1
1.776,0,0.1
1.78,0,0.1
1.784,0,0.1
1.788,0,0.1
1.792,0,0.1
1.796,0,0.1
1.8,0,0.1
1.804,0,0.1
1.808,0,0.1
1.812,0,0.1
1.816,0,0.1
1.82,0,0.1
1.824,0,0.1
1.828,0,0.1
1.832,0,0.1
1.836,0,0.1
1.84,0,0.1
1.844,0,0.1
1.848,0,0.1
1.852,0,0.1
1.856,0,0.1
1.86,0,0.1
1.864,0,0.1
1.868,0,0.1
1.872,0,0.1
1.876,0,0.1
1.88,0,0.1
1.884,0,0.1
1.888,0,0.1
1.892,0,0.1
1.896,0,0.1
1.9,0,0.1
1.904,0,0.1
1.908,0,0.1
1.912,0,0.1
1.916,0,0.1
1.92,0,0.1
1.924,0,0.1
1.928,0,0.1
1.932,0,0.1
1.936,0,0.1
1.94,0,0.1
1.944,0,0.1
1.948,0,0.1
1.952,0,0.1
1.956,0,0.1
1.96,0,0.1
1.964,0,0.1
1.968,0,0.1
1.972,0,0.1
1.976,0,0.1
1.98,0,0.1
1.984,0,0.1
1.988,0,0.1
1.992,0,0.1
1.996,0,0.1
2,0,0.1
2.004,0,0.1
2.008,0,0.1
2.012,0,0.1
2.016,0,0.1
2.02,0,0.1
2.024,0,0.1
2.028,0,0.1
2.032,0,0.1
2.036,0,0.1
2.04,0,0.1
2.044,0,0.1
2.048,0,0.1
2.052,0,0.1
2.056,0,0.1
2.06,0,0.1
2.064,0,0.1
2.068,0,0.1
2.072,0,0.1
2.076,0,0.1
2.08,0,0.1
2.084,0,0.1
2.088,0,0.1
2.092,0,0.1
2.096,0,0.1
2.1,0,0.1
2.104,0,0.1
2.108,0,0.1
2.112,0,0.1
2.116,0,0.1
2.12,0,0.1
2.124,0,0.1
2.128,0,0.1
2.132,0,0.1
2.136,0,0.1
2.14,0,0.1
2.144,0,0.1
2.148,0,0.1
2.152,0,0.1
2.156,0,0.1
2.16,0,0.1
2.164,0,0.1
2.168,0,0.1
2.172,0,0.1
2.176,0,0.1
2.18,0,0.1
2.184,0,0.1
2.188,0,0.1
2.192,0,0.1
2.196,0,0.1
2.2,0,0.1
2.204,0,0.1
2.208,0,0.1
2.212,0,0.1
2.216,0,0.1
2.22,0,0.1
2.224,0,0.1
2.228,0,0.1
2.232,0,0.1
2.236,0,0.1
2.24,0,0.1
2.244,0,0.1
2.248,0,0.1
2.252,0,0.1
2.256,0,0.1
2.26,0,0.1
2.264,0,0.1
2.268,0,0.1
2.272,0,0.1
2.276,0,0.1
2.28,0,0.1
2.284,0,0.1
2.288,0,0.1
2.292,0,0.1
2.296,0,0.1
2.3,0,0.1
2.304,0,0.1
2.308,0,0.1
2.312,0,0.1
2.316,0,0.1
2.32,0,0.1
2.324,0,0.1
2.328,0,0.1
2.332,0,0.1
2.336,0,0.1
2.34,0,0.1
2.344,0,0.1
2.348,0,0.1
2.352,0,0.1
2.356,0,0.1
2.36,0,0.1
2.364,0,0.1
2.368,0,0.1
2.372,0,0.1
2.376,0,0.1
2.38,0,0.1
2.384,0,0.1
2.388,0,0.1
2.392,0,0.1
2.396,0,0.1
2.4,0,0.1
2.404,0,0.1
2.408,0,0.1
2.412,0,0.1
2.416,0,0.1
2.42,0,0.1
2.424,0,0.1
2.428,0,0.1
2.432,0,0.1
2.436,0,0.1
2.44,0,0.1
2.444,0,0.1
2.448,0,0.1
2.452,0,0.1
2.456,0,0.1
2.46,0,0.1
2.464,0,0.1
2.468,0,0.1
2.472,0,0.1
2.476,0,0.1
2.48,0,0.1
2.484,0,0.1
2.488,0,0.1
2.492,0,0.1
2.496,0,0.1
2.5,0,0.1
2.504,0,0.1
2.508,0,0.1
2.512,0,0.1
2.516,0,0.1
2.52,0,0.1
2.524,0,0.1
2.528,0,0.1
2.532,0,0.1
2.536,0,0.1
2.54,0,0.1
2.544,0,0.1
2.548,0,0.1
2.552,0,0.1
2.556,0,0.1
2.56,0,0.1
2.564,0,0.1
2.568,0,0.1
2.572,0,0.1
2.576,0,0.1
2.58,0,0.1
2.584,0,0.1
2.588,0,0.1
2.592,0,0.1
2.596,0,0.1
2.6,0,0.1
2.604,0,0.1
2.608,0,0.1
2.612,0,0.1
2.616,0,0.1
2.62,0,0.1
2.624,0,0.1
2.628,0,0.1
2.632,0,0.1
2.636,0,0.1
2.64,0,0.1
2.644,0,0.1
2.648,0,0.1
2.652,0,0.1
2.656,0,0.1
2.66,0,0.1
2.664,0,0.1
2.668,0,0.1
2.672,0,0.1
2.676,0,0.1
2.68,0,0.1
2.684,0,0.1
2.688,0,0.1
2.692,0,0.1
2.696,0,0.1
2.7,0,0.1
2.704,0,0.1
2.708,0,0.1
2.712,0,0.1
2.716,0,0.1
2.72,0,0.1
2.724,0,0.1
2.728,0,0.1
2.732,0,0.1
2.736,0,0.1
2.74,0,0.1
2.744,0,0.1
2.748,0,0.1
2.752,0,0.1
2.756,0,0.1
2.76,0,0.1
2.764,0,0.1
2.768,0,0.1
2.772,0,0.1
2.776,0,0.1
2.78,0,0.1
2.784,0,0.1
2.788,0,0.1
2.792,0,0.1
2.796,0,0.1
2.8,0,0.1
2.804,0,0.1
2.808,0,0.1
2.812,0,0.1
2.816,0,0.1
2.82,0,0.1
2.824,0,0.1
2.828,0,0.1
2.832,0,0.1
2.836,0,0.1
2.84,0,0.1
2.844,0,0.1
2.848,0,0.1
2.852,0,0.1
2.856,0,0.1
2.86,0,0.1
2.864,0,0.1
2.868,0,0.1
2.872,0,0.1
2.876,0,0.1
2.88,0,0.1
2.884,0,0.1
2.888,0,0.1
2.892,0,0.1
2.896,0,0.1
2.9,0,0.1
2.904,0,0.1
2.908,0,0.1
2.912,0,0.1
2.916,0,0.1
2.92,0,0.1
2.924,0,0.1
2.928,0,0.1
2.932,0,0.1
2.936,0,0.1
2.94,0,0.1
2.944,0,0.1
2.948,0,0.1
2.952,0,0.1
2.956,0,0.1
2.96,0,0.1
2.964,0,0.1
2.968,0,0.1
2.972,0,0.1
2.976,0,0.1
2.98,0,0.1
2.984,0,0.1
2.988,0,0.1
2.992,0,0.1
2.996,0,0.1
3,0,0.1
3.004,0,0.1
3.008,0,0.1
3.012,0,0.1
3.016,0,0.1
3.02,0,0.1
3.024,0,0.1
3.028,0,0.1
3.032,0,0.1
3.036,0,0.1
3.04,0,0.1
3.044,0,0.1
3.048,0,0.1
3.052,0,0.1
3.056,0,0.1
3.06,0,0.1
3.064,0,0.1
3.068,0,0.1
3.072,0,0.1
3.076,0,0.1
3.08,0,0.1
3.084,0,0.1
3.088,0,0.1
3.092,0,0.1
3.096,0,0.1
3.1,0,0.1
3.104,0,0.1
3.108,0,0.1
3.112,0,0.1
3.116,0,0.1
3.12,0,0.1
3.124,0,0.1
3.128,0,0.1
3.132,0,0.1
3.136,0,0.1
3.14,0,0.1
3.144,0,0.1
3.148,0,0.1
3.152,0,0.1
3.156,0,0.1
3.16,0,0.1
3.164,0,0.1
3.168,0,0.1
3.172,0,0.1
3.176,0,0.1
3.18,0,0.1
3.184,0,0.1
3.188,0,0.1
3.192,0,0.1
3.196,0,0.1
3.2,0,0.1
3.204,0,0.1
3.208,0,0.1
3.212,0,0.1
3.216,0,0.1
3.22,0,0.1
3.224,0,0.1
3.228,0,0.1
3.232,0,0.1
3.236,0,0.1
3.24,0,0.1
3.244,0,0.1
3.248,0,0.1
3.252,0,0.1
3.256,0,0.1
3.26,0,0.1
3.264,0,0.1
3.268,0,0.1
3.272,0,0.1
3.276,0,0.1
3.28,0,0.1
3.284,0,0.1
3.288,0,0.1
3.292,0,0.1
3.296,0,0.1
3.3,0,0.1
3.304,0,0.1
3.308,0,0.1
3.312,0,0.1
3.316,0,0.1
3.32,0,0.1
3.324,0,0.1
3.328,0,0.1
3.332,0,0.1
3.336,0,0.1
3.34,0,0.1
3.344,0,0.1
3.348,0,0.1
3.352,0,0.1
3.356,0,0.1
3.36,0,0.1
3.364,0,0.1
3.368,0,0.1
3.372,0,0.1
3.376,0,0.1
3.38,0,0.1
3.384,0,0.1
3.388,0,0.1
3.392,0,0.1
3.396,0,0.1
3.4,0,0.1
3.404,0,0.1
3.408,0,0.1
3.412,0,0.1
3.416,0,0.1
3.42,0,0.1
3.424,0,0.1
3.428,0,0.1
3.432,0,0.1
3.436,0,0.1
3.44,0,0.1
3.444,0,0.1
3.448,0,0.1
3.452,0,0.1
3.456,0,0.1
3.46,0,0.1
3.464,0,0.1
3.468,0,0.1
3.472,0,0.1
3.476,0,0.1
3.48,0,0.1
3.484,0,0.1
3.488,0,0.1
3.492,0,0.1
3.496,0,0.1
3.5,0,0.1
3.504,0,0.1
3.508,0,0.1
3.512,0,0.1
3.516,0,0.1
3.52,0,0.1
3.524,0,0.1
3.528,0,0.1
3.532,0,0.1
3.536,0,0.1
3.54,0,0.1
3.544,0,0.1
3.548,0,0.1
3.552,0,0.1
3.556,0,0.1
3.56,0,0.1
3.564,0,0.1
3.568,0,0.1
3.572,0,0.1
3.576,0,0.1
3.58,0,0.1
3.584,0,0.1
3.588,0,0.1
3.592,0,0.1
3.596,0,0.1
3.6,0,0.1
3.604,0,0.1
3.608,0,0.1
3.612,0,0.1
3.616,0,0.1
3.62,0,0.1
3.624,0,0.1
3.628,0,0.1
3.632,0,0.1
3.636,0,0.1
3.64,0,0.1
3.644,0,0.1
3.648,0,0.1
3.652,0,0.1
3.656,0,0.1
3.66,0,0.1
3.664,0,0.1
3.668,0,0.1
3.672,0,0.1
3.676,0,0.1
3.68,0,0.1
3.684,0,0.1
3.688,0,0.1
3.692,0,0.1
3.696,0,0.1
3.7,0,0.1
3.704,0,0.1
3.708,0,0.1
3.712,0,0.1
3.716,0,0.1
3.72,0,0.1
3.724,0,0.1
3.728,0,0.1
3.732,0,0.1
3.736,0,0.1
3.74,0,0.1
3.744,0,0.1
3.748,0,0.1
3.752,0,0.1
3.756,0,0.1
3.76,0,0.1
3.764,0,0.1
3.768,0,0.1
3.772,0,0.1
3.776,0,0.1
3.78,0,0.1
3.784,0,0.1
3.788,0,0.1
3.792,0,0.1
3.796,0,0.1
3.8,0,0.1
3.804,0,0.1
3.808,0,0.1
3.812,0,0.1
3.816,0,0.1
3.82,0,0.1
3.824,0,0.1
3.828,0,0.1
3.832,0,0.1
3.836,0,0.1
3.84,0,0.1
3.844,0,0.1
3.848,0,0.1
3.852,0,0.1
3.856,0,0.1
3.86,0,0.1
3.864,0,0.1
3.868,0,0.1
3.872,0,0.1
3.876,0,0.1
3.88,0,0.1
3.884,0,0.1
3.888,0,0.1
3.892,0,0.1
3.896,0,0.1
3.9,0,0.1
3.904,0,0.1
3.908,0,0.1
3.912,0,0.1
3.916,0,0.1
3.92,0,0.1
3.924,0,0.1
3.928,0,0.1
3.932,0,0.1
3.936,0,0.1
3.94,0,0.1
3.944,0,0.1
3.948,0,0.1
3.952,0,0.1
3.956,0,0.1
3.96,0,0.1
3.964,0,0.1
3.968,0,0.1
3.972,0,0.1
3.976,0,0.1
3.98,0,0.1
3.984,0,0.1
3.988,0,0.1
3.992,0,0.1
3.996,0,0.1
4,0,0.1
4.004,0,0.1
4.008,0,0.1
4.012,0,0.1
4.016,0,0.1
4.02,0,0.1
4.024,0,0.1
4.028,0,0.1
4.032,0,0.1
4.036,0,0.1
4.04,0,0.1
4.044,0,0.1
4.048,0,0.1
4.052,0,0.1
4.056,0,0.1
4.06,0,0.1
4.064,0,0.1
4.068,0,0.1
4.072,0,0.1
4.076,0,0.1
4.08,0,0.1
4.084,0,0.1
4.088,0,0.1
4.092,0,0.1
4.096,0,0.1
4.1,0,0.1
4.104,0,0.1
4.108,0,0.1
4.112,0,0.1
4.116,0,0.1
4.12,0,0.1
4.124,0,0.1
4.128,0,0.1
4.132,0,0.1
4.136,0,0.1
4.14,0,0.1
4.144,0,0.1
4.148,0,0.1
4.152,0,0.1
4.156,0,0.1
4.16,0,0.1
4.164,0,0.1
4.168,0,0.1
4.172,0,0.1
4.176,0,0.1
4.18,0,0.1
4.184,0,0.1
4.188,0,0.1
4.192,0,0.1
4.196,0,0.1
4.2,0,0.1
4.204,0,0.1
4.208,0,0.1
4.212,0,0.1
4.216,0,0.1
4.22,0,0.1
4.224,0,0.1
4.228,0,0.1
4.232,0,0.1
4.236,0,0.1
4.24,0,0.1
4.244,0,0.1
4.248,0,0.1
4.252,0,0.1
4.256,0,0.1
4.26,0,0.1
4.264,0,0.1
4.268,0,0.1
4.272,0,0.1
4.276,0,0.1
4.28,0,0.1
4.284,0,0.1
4.288,0,0.1
4.292,0,0.1
4.296,0,0.1
4.3,0,0.1
4.304,0,0.1
4.308,0,0.1
4.312,0,0.1
4.316,0,0.1
4.32,0,0.1
4.324,0,0.1
4.328,0,0.1
4.332,0,0.1
4.336,0,0.1
4.34,0,0.1
4.344,0,0.1
4.348,0,0.1
4.352,0,0.1
4.356,0,0.1
4.36,0,0.1
4.364,0,0.1
4.368,0,0.1
4.372,0,0.1
4.376,0,0.1
4.38,0,0.1
4.384,0,0.1
4.388,0,0.1
4.392,0,0.1
4.396,0,0.1
4.4,0,0.1
4.404,0,0.1
4.408,0,0.1
4.412,0,0.1
4.416,0,0.1
4.42,0,0.1
4.424,0,0.1
4.428,0,0.1
4.432,0,0.1
4.436,0,0.1
4.44,0,0.1
4.444,0,0.1
4.448,0,0.1
4.452,0,0.1
4.456,0,0.1
4.46,0,0.1
4.464,0,0.1
4.468,0,0.1
4.472,0,0.1
4.476,0,0.1
4.48,0,0.1
4.484,0,0.1
4.488,0,0.1
4.492,0,0.1
4.496,0,0.1
4.5,0,0.1
4.504,0,0.1
4.508,0,0.1
4.512,0,0.1
4.516,0,0.1
4.52,0,0.1
4.524,0,0.1
4.528,0,0.1
4.532,0,0.1
4.536,0,0.1
4.54,0,0.1
4.544,0,0.1
4.548,0,0.1
4.552,0,0.1
4.556,0,0.1
4.56,0,0.1
4.564,0,0.1
4.568,0,0.1
4.572,0,0.1
4.576,0,0.1
4.58,0,0.1
4.584,0,0.1
4.588,0,0.1
4.592,0,0.1
4.596,0,0.1
4.6,0,0.1
4.604,0,0.1
4.608,0,0.1
4.612,0,0.1
4.616,0,0.1
4.62,0,0.1
4.624,0,0.1
4.628,0,0.1
4.632,0,0.1
4.636,0,0.1
4.64,0,0.1
4.644,0,0.1
4.648,0,0.1
4.652,0,0.1
4.656,0,0.1
4.66,0,0.1
4.664,0,0.1
4.668,0,0.1
4.672,0,0.1
4.676,0,0.1
4.68,0,0.1
4.684,0,0.1
4.688,0,0.1
4.692,0,0.1
4.696,0,0.1
4.7,0,0.1
4.704,0,0.1
4.708,0,0.1
4.712,0,0.1
4.716,0,0.1
4.72,0,0.1
4.724,0,0.1
4.728,0,0.1
4.732,0,0.1
4.736,0,0.1
4.74,0,0.1
4.744,0,0.1
4.748,0,0.1
4.752,0,0.1
4.756,0,0.1
4.76,0,0.1
4.764,0,0.1
4.768,0,0.1
4.772,0,0.1
4.776,0,0.1
4.78,0,0.1
4.784,0,0.1
4.788,0,0.1
4.792,0,0.1
4.796,0,0.1
4.8,0,0.1
4.804,0,0.1
4.808,0,0.1
4.812,0,0.1
4.816,0,0.1
4.82,0,0.1
4.824,0,0.1
4.828,0,0.1
4.832,0,0.1
4.836,0,0.1
4.84,0,0.1
4.844,0,0.1
4.848,0,0.1
4.852,0,0.1
4.856,0,0.1
4.86,0,0.1
4.864,0,0.1
4.868,0,0.1
4.872,0,0.1
4.876,0,0.1
4.88,0,0.1
4.884,0,0.1
4.888,0,0.1
4.892,0,0.1
4.896,0,0.1
4.9,0,0.1
4.904,0,0.1
4.908,0,0.1
4.912,0,0.1
4.916,0,0.1
4.92,0,0.1
4.924,0,0.1
4.928,0,0.1
4.932,0,0.1
4.936,0,0.1
4.94,0,0.1
4.944,0,0.1
4.948,0,0.1
4.952,0,0.1
4.956,0,0.1
4.96,0,0.1
4.964,0,0.1
4.968,0,0.1
4.972,0,0.1
4.976,0,0.1
4.98,0,0.1
4.984,0,0.1
4.988,0,0.1
4.992,0,0.1
4.996,0,0.1
5,0,0.1
5.004,0,0.1
5.008,0,0.1
5.012,0,0.1
5.016,0,0.1
5.02,0,0.1
5.024,0,0.1
5.028,0,0.1
5.032,0,0.1
5.036,0,0.1
5.04,0,0.1
5.044,0,0.1
5.048,0,0.1
5.052,0,0.1
5.056,0,0.1
5.06,0,0.1
5.064,0,0.1
5.068,0,0.1
5.072,0,0.1
5.076,0,0.1
5.08,0,0.1
5.084,0,0.1
5.088,0,0.1
5.092,0,0.1
5.096,0,0.1
5.1,0,0.1
5.104,0,0.1
5.108,0,0.1
5.112,0,0.1
5.116,0,0.1
5.12,0,0.1
5.124,0,0.1
5.128,0,0.1
5.132,0,0.1
5.136,0,0.1
5.14,0,0.1
5.144,0,0.1
5.148,0,0.1
5.152,0,0.1
5.156,0,0.1
5.16,0,0.1
5.164,0,0.1
5.168,0,0.1
5.172,0,0.1
5.176,0,0.1
5.18,0,0.1
5.184,0,0.1
5.188,0,0.1
5.192,0,0.1
5.196,0,0.1
5.2,0,0.1
5.204,0,0.1
5.208,0,0.1
5.212,0,0.1
5.216,0,0.1
5.22,0,0.1
5.224,0,0.1
5.228,0,0.1
5.232,0,0.1
5.236,0,0.1
5.24,0,0.1
5.244,0,0.1
5.248,0,0.1
5.252,0,0.1
5.256,0,0.1
5.26,0,0.1
5.264,0,0.1
5.268,0,0.1
5.272,0,0.1
5.276,0,0.1
5.28,0,0.1
5.284,0,0.1
5.288,0,0.1
5.292,0,0.1
5.296,0,0.1
5.3,0,0.1
5.304,0,0.1
5.308,0,0.1
5.312,0,0.1
5.316,0,0.1
5.32,0,0.1
5.324,0,0.1
5.328,0,0.1
5.332,0,0.1
5.336,0,0.1
5.34,0,0.1
5.344,0,0.1
5.348,0,0.1
5.352,0,0.1
5.356,0,0.1
5.36,0,0.1
5.364,0,0.1
5.368,0,0.1
5.372,0,0.1
5.376,0,0.1
5.38,0,0.1
5.384,0,0.1
5.388,0,0.1
5.392,0,0.1
5.396,0,0.1
5.4,0,0.1
5.404,0,0.1
5.408,0,0.1
5.412,0,0.1
5.416,0,0.1
5.42,0,0.1
5.424,0,0.1
5.428,0,0.1
5.432,0,0.1
5.436,0,0.1
5.44,0,0.1
5.444,0,0.1
5.448,0,0.1
5.452,0,0.1
5.456,0,0.1
5.46,0,0.1
5.464,0,0.1
5.468,0,0.1
5.472,0,0.1
5.476,0,0.1
5.48,0,0.1
5.484,0,0.1
5.488,0,0.1
5.492,0,0.1
5.496,0,0.1
5.5,0,0.1
5.504,0,0.1
5.508,0,0.1
5.512,0,0.1
5.516,0,0.1
5.52,0,0.1
5.524,0,0.1
5.528,0,0.1
5.532,0,0.1
5.536,0,0.1
5.54,0,0.1
5.544,0,0.1
5.548,0,0.1
5.552,0,0.1
5.556,0,0.1
5.56,0,0.1
5.564,0,0.1
5.568,0,0.1
5.572,0,0.1
5.576,0,0.1
5.58,0,0.1
5.584,0,0.1
5.588,0,0.1
5.592,0,0.1
5.596,0,0.1
